epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
127,226.381,1.25065,0.88529,1.04817,0.28981,0.16007,0.12633,0.03309,2.64119,3.09022,2.31414,0.000531038,0.000531038,0.000531038
128,228.232,1.20797,0.87721,1.02169,0.27975,0.17958,0.13908,0.05032,2.52529,3.13712,2.08139,0.000528038,0.000528038,0.000528038
129,229.937,1.23581,0.88469,1.03851,0.80711,0.10824,0.12758,0.03803,2.59436,3.12326,2.20786,0.000525038,0.000525038,0.000525038
130,231.647,1.25734,0.88151,1.02203,0.45768,0.13734,0.13465,0.04145,2.64613,3.07442,2.35337,0.000522039,0.000522039,0.000522039
131,233.444,1.22816,0.85097,1.02519,0.49702,0.14659,0.14031,0.04877,2.63933,3.06847,2.35022,0.000519039,0.000519039,0.000519039
132,235.187,1.23377,0.86184,1.0204,0.47592,0.13053,0.12679,0.04502,2.5709,3.14695,2.22497,0.000516039,0.000516039,0.000516039
133,236.901,1.22559,0.88871,1.04907,0.27663,0.15888,0.13083,0.04584,2.56897,3.02,2.19823,0.00051304,0.00051304,0.00051304
134,238.672,1.17082,0.82022,0.98975,0.45312,0.15048,0.13602,0.04212,2.61636,3.09843,2.29569,0.00051004,0.00051004,0.00051004
135,240.469,1.17582,0.83711,0.9923,0.48354,0.15456,0.12925,0.04485,2.55704,3.22018,2.19272,0.00050704,0.00050704,0.00050704
136,242.223,1.17864,0.83884,1.01971,0.33121,0.20735,0.14008,0.05715,2.59311,2.85822,2.18574,0.00050404,0.00050404,0.00050404
137,243.967,1.20569,0.84647,0.99623,0.35064,0.20669,0.15471,0.04766,2.63038,2.93737,2.14575,0.000501041,0.000501041,0.000501041
138,245.691,1.1972,0.84887,1.00056,0.17627,0.20401,0.15268,0.04495,2.62609,2.942,2.22425,0.000498041,0.000498041,0.000498041
139,247.364,1.17165,0.82068,0.99548,0.25947,0.18563,0.13908,0.04262,2.64124,2.95662,2.18765,0.000495041,0.000495041,0.000495041
140,249.126,1.2059,0.8513,1.01486,0.30562,0.15334,0.13746,0.04059,2.59867,2.87699,2.15423,0.000492042,0.000492042,0.000492042
141,250.788,1.17579,0.82732,0.99745,0.28028,0.16467,0.11356,0.0345,2.61701,2.90724,2.2352,0.000489042,0.000489042,0.000489042
142,252.527,1.14061,0.81043,0.97976,0.17625,0.24138,0.14143,0.04368,2.56481,2.87155,2.22887,0.000486042,0.000486042,0.000486042
143,254.319,1.13877,0.81854,0.99512,0.1619,0.20706,0.16289,0.05284,2.56661,2.83183,2.18181,0.000483043,0.000483043,0.000483043
144,256.094,1.16893,0.8076,0.97865,0.25021,0.21074,0.17667,0.04903,2.53074,2.70327,2.09526,0.000480043,0.000480043,0.000480043
145,257.772,1.1508,0.81015,0.98464,0.26876,0.22756,0.17063,0.04745,2.60723,2.77756,2.11444,0.000477043,0.000477043,0.000477043
146,259.448,1.13352,0.79002,0.9908,0.18055,0.226,0.15961,0.04438,2.5568,2.82949,2.08703,0.000474043,0.000474043,0.000474043
