epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
161,449.575,1.04834,0.78004,0.90027,0.12002,0.26782,0.10082,0.03511,2.65679,2.59742,1.89293,0.000429048,0.000429048,0.000429048
162,451.938,1.09607,0.79069,0.89178,0.115,0.24436,0.108,0.03519,2.70598,2.60797,1.93438,0.000426048,0.000426048,0.000426048
163,454.247,1.03635,0.74831,0.8889,0.1342,0.20608,0.11528,0.03749,2.73972,2.60559,1.97418,0.000423049,0.000423049,0.000423049
164,456.627,1.09831,0.78438,0.89783,0.12889,0.25371,0.12356,0.03652,2.7356,2.59841,1.97911,0.000420049,0.000420049,0.000420049
165,459.17,1.07748,0.79468,0.91025,0.12984,0.22531,0.12342,0.039,2.80694,2.63131,2.0737,0.000417049,0.000417049,0.000417049
166,461.486,1.03864,0.76412,0.88265,0.1738,0.15209,0.13835,0.05002,2.80032,2.66222,2.04244,0.000414049,0.000414049,0.000414049
167,463.831,1.01568,0.72822,0.89101,0.18811,0.1635,0.14185,0.05056,2.75754,2.62735,1.99768,0.00041105,0.00041105,0.00041105
168,466.242,1.02485,0.74668,0.8876,0.16429,0.25618,0.14235,0.04779,2.8052,2.66123,2.06253,0.00040805,0.00040805,0.00040805
169,468.559,1.06993,0.75474,0.89327,0.19318,0.22078,0.15476,0.05214,2.803,2.59187,2.03862,0.00040505,0.00040505,0.00040505
170,470.884,1.03207,0.75103,0.88947,0.14973,0.33429,0.13177,0.04129,2.74636,2.57678,1.97882,0.000402051,0.000402051,0.000402051
171,473.212,1.0236,0.74766,0.88241,0.13523,0.29609,0.12917,0.03993,2.74588,2.57477,1.99476,0.000399051,0.000399051,0.000399051
172,475.549,1.04737,0.74902,0.89414,0.1737,0.21763,0.1338,0.0416,2.65747,2.51054,1.88452,0.000396051,0.000396051,0.000396051
173,477.888,0.99676,0.71777,0.88289,0.14578,0.21482,0.12385,0.03938,2.66113,2.49415,1.84283,0.000393052,0.000393052,0.000393052
174,480.241,1.03328,0.76511,0.88708,0.1425,0.24834,0.11665,0.03726,2.69257,2.4969,1.87132,0.000390052,0.000390052,0.000390052
175,482.802,1.01685,0.74119,0.88098,0.13814,0.25188,0.11242,0.0358,2.71288,2.43728,1.89945,0.000387052,0.000387052,0.000387052
176,485.157,1.02722,0.72679,0.88963,0.1009,0.23209,0.11617,0.03644,2.70277,2.41306,1.90132,0.000384052,0.000384052,0.000384052
177,487.475,0.99546,0.7186,0.88135,0.13776,0.24081,0.12274,0.03963,2.71174,2.4595,1.931,0.000381053,0.000381053,0.000381053
178,489.82,1.00121,0.70667,0.87368,0.09145,0.2525,0.1194,0.03626,2.73229,2.4828,1.94536,0.000378053,0.000378053,0.000378053
179,492.173,1.00493,0.72994,0.88941,0.09929,0.26753,0.12464,0.0372,2.73007,2.4634,1.93598,0.000375053,0.000375053,0.000375053
