epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
118,511.72,0.03284,0.67961,1.11998,0.76719,0.13406,0.17959,0.05061,0.07196,2.96749,2.51666,0.00020707,0.00020707,0.00020707
119,515.204,0.03443,0.67364,1.16577,0.66088,0.1401,0.18488,0.05588,0.07118,2.8388,2.54969,0.000201071,0.000201071,0.000201071
120,518.691,0.03376,0.69025,1.13473,0.22532,0.23862,0.18515,0.0578,0.06966,2.81848,2.45018,0.000195071,0.000195071,0.000195071
121,522.172,0.03295,0.66371,1.11117,0.50935,0.19638,0.17292,0.05348,0.06814,2.90623,2.30043,0.000189072,0.000189072,0.000189072
122,525.609,0.03403,0.69561,1.14973,0.5669,0.17283,0.15785,0.04878,0.06945,2.98012,2.27332,0.000183073,0.000183073,0.000183073
123,529.156,0.03347,0.69486,1.12444,0.53906,0.18293,0.16228,0.04711,0.06958,3.12606,2.25803,0.000177073,0.000177073,0.000177073
124,532.576,0.03213,0.65644,1.12055,0.33284,0.1989,0.14787,0.04319,0.0698,3.05362,2.30178,0.000171074,0.000171074,0.000171074
125,536.081,0.03278,0.65325,1.10844,0.56585,0.16369,0.14979,0.04749,0.07131,3.0121,2.43268,0.000165074,0.000165074,0.000165074
126,539.538,0.03115,0.62924,1.09448,0.55339,0.1726,0.1528,0.04437,0.07115,3.10101,2.45746,0.000159075,0.000159075,0.000159075
127,543.317,0.03159,0.6199,1.07418,0.55585,0.16316,0.14982,0.04286,0.07231,3.09538,2.57209,0.000153076,0.000153076,0.000153076
128,546.807,0.03269,0.65594,1.11252,0.49489,0.16349,0.14872,0.04269,0.07228,3.07674,2.58511,0.000147076,0.000147076,0.000147076
129,550.262,0.03146,0.6347,1.10314,0.51651,0.14074,0.1503,0.04326,0.07226,3.10856,2.56352,0.000141077,0.000141077,0.000141077
130,553.839,0.03042,0.63656,1.07591,0.35378,0.14786,0.14803,0.03846,0.07089,3.26594,2.473,0.000135077,0.000135077,0.000135077
131,557.269,0.03057,0.61526,1.06812,0.36246,0.14651,0.15237,0.04364,0.07039,3.28929,2.3908,0.000129078,0.000129078,0.000129078
132,560.672,0.03115,0.62209,1.07469,0.51392,0.1717,0.15201,0.04486,0.07045,3.22514,2.40579,0.000123079,0.000123079,0.000123079
133,564.088,0.0302,0.612,1.05928,0.58342,0.16764,0.16914,0.04814,0.0699,3.16598,2.36745,0.000117079,0.000117079,0.000117079
134,567.647,0.0293,0.58998,1.06758,0.51448,0.17038,0.18064,0.04869,0.06971,3.13229,2.38099,0.00011108,0.00011108,0.00011108
135,571.486,0.02978,0.60212,1.04451,0.46566,0.18583,0.14808,0.04312,0.0708,3.17107,2.44811,0.00010508,0.00010508,0.00010508
136,574.963,0.0294,0.57942,1.06464,0.60322,0.14252,0.16337,0.04692,0.07091,3.16906,2.49719,9.9081e-05,9.9081e-05,9.9081e-05
137,578.428,0.02883,0.57294,1.07576,0.13843,0.18707,0.1526,0.04463,0.07044,3.16274,2.48249,9.30816e-05,9.30816e-05,9.30816e-05
138,581.914,0.02899,0.57428,1.0311,0.30797,0.16386,0.14156,0.04514,0.0716,3.18313,2.53473,8.70822e-05,8.70822e-05,8.70822e-05
139,585.365,0.0298,0.59855,1.05831,0.30801,0.16453,0.14919,0.04666,0.07223,3.1486,2.5836,8.10828e-05,8.10828e-05,8.10828e-05
140,588.834,0.02918,0.59451,1.0647,0.16915,0.17127,0.15546,0.05179,0.07111,3.08649,2.54496,7.50834e-05,7.50834e-05,7.50834e-05
141,594.502,0.02972,0.58106,1.04914,0.16927,0.18214,0.14281,0.04519,0.07135,3.01788,2.54913,6.9084e-05,6.9084e-05,6.9084e-05
142,598.037,0.02911,0.57051,1.04526,0.14652,0.1874,0.14199,0.04388,0.07215,3.01663,2.60878,6.30846e-05,6.30846e-05,6.30846e-05
143,601.973,0.03036,0.64691,1.06934,0.1851,0.20445,0.16037,0.05143,0.07214,2.98956,2.64044,5.70852e-05,5.70852e-05,5.70852e-05
144,605.531,0.0285,0.58391,1.03266,0.34841,0.20107,0.16308,0.05199,0.07147,2.9723,2.59373,5.10858e-05,5.10858e-05,5.10858e-05
145,609.004,0.02671,0.55902,0.99536,0.34842,0.19972,0.15747,0.05002,0.07126,3.03842,2.56635,4.50864e-05,4.50864e-05,4.50864e-05
146,612.45,0.02788,0.56119,1.00276,0.32508,0.19638,0.13957,0.04395,0.07193,3.08247,2.59762,3.9087e-05,3.9087e-05,3.9087e-05
147,615.929,0.02681,0.55027,0.99512,0.32783,0.19437,0.15282,0.048,0.07217,3.07721,2.61566,3.30876e-05,3.30876e-05,3.30876e-05
148,619.441,0.02848,0.57871,1.02183,0.32287,0.19658,0.15763,0.04855,0.07185,3.09101,2.60701,2.70882e-05,2.70882e-05,2.70882e-05
149,622.874,0.02695,0.55089,1.03186,0.33999,0.19629,0.16289,0.05012,0.07138,3.12015,2.57308,2.10888e-05,2.10888e-05,2.10888e-05
150,626.386,0.02667,0.5403,0.98707,0.32906,0.19535,0.14699,0.04427,0.07134,3.10277,2.57255,1.50894e-05,1.50894e-05,1.50894e-05
